night_date,year,month,min_temp,max_temp,avg_temp,hours_counted,is_tropical
2019-01-01,2019,1,21.1,31.7,25.3,12,0
2019-01-02,2019,1,18.2,30.1,23.4,12,0
2019-01-03,2019,1,15.5,26.2,19.8,12,0
2019-01-04,2019,1,17.8,25.9,21.1,12,0
2019-01-05,2019,1,16.5,27.1,20.9,12,0
2019-01-06,2019,1,15.9,27.4,20.9,12,0
2019-01-07,2019,1,15.1,28.0,20.4,12,0
2019-01-08,2019,1,15.7,28.6,20.9,12,0
2019-01-09,2019,1,14.4,28.5,20.3,12,0
2019-01-10,2019,1,15.0,27.7,19.8,12,0
2019-01-11,2019,1,14.2,27.4,19.5,12,0
2019-01-12,2019,1,16.6,29.4,21.9,12,0
2019-01-13,2019,1,18.7,30.6,23.8,12,0
2019-01-14,2019,1,16.0,24.4,19.8,12,0
2019-01-15,2019,1,14.6,22.2,18.2,12,0
2019-01-16,2019,1,17.1,28.3,21.2,12,0
2019-01-17,2019,1,16.1,26.6,20.7,12,0
2019-01-18,2019,1,14.6,23.3,18.5,12,0
2019-01-19,2019,1,12.8,23.8,17.6,12,0
2019-01-20,2019,1,13.9,24.9,18.4,12,0
2019-01-21,2019,1,14.9,25.9,19.7,12,0
2019-01-22,2019,1,15.8,25.0,19.9,12,0
2019-01-23,2019,1,13.9,25.9,19.4,12,0
2019-01-24,2019,1,14.4,26.3,19.1,12,0
2019-01-25,2019,1,17.0,26.6,20.5,12,0
2019-01-26,2019,1,20.0,29.6,24.7,12,0
2019-01-27,2019,1,20.4,29.1,24.5,12,0
2019-01-28,2019,1,18.4,29.6,23.2,12,0
2019-01-29,2019,1,16.5,27.0,21.2,12,0
2019-01-30,2019,1,15.8,29.0,21.3,12,0
2019-01-31,2019,1,17.2,29.5,22.3,12,0
2019-02-01,2019,2,16.5,26.2,21.1,12,0
2019-02-02,2019,2,18.1,27.1,21.9,12,0
2019-02-03,2019,2,16.0,27.1,21.2,12,0
2019-02-04,2019,2,16.3,23.7,19.4,12,0
2019-02-05,2019,2,18.6,29.3,23.3,12,0
2019-02-06,2019,2,18.9,28.4,22.9,12,0
2019-02-07,2019,2,19.2,28.4,23.0,12,0
2019-02-08,2019,2,20.5,29.3,24.1,12,0
2019-02-09,2019,2,20.4,30.1,24.3,12,0
2019-02-10,2019,2,22.2,33.8,26.5,12,0
2019-02-11,2019,2,21.8,33.2,26.4,12,0
2019-02-12,2019,2,22.8,33.2,27.0,12,0
2019-02-13,2019,2,19.5,31.1,24.7,12,0
2019-02-14,2019,2,17.7,31.6,23.2,12,0
2019-02-15,2019,2,17.6,26.7,21.1,12,0
2019-02-16,2019,2,17.9,22.1,19.5,12,0
2019-02-17,2019,2,16.9,26.0,20.1,12,0
2019-02-18,2019,2,16.6,27.2,20.6,12,0
2019-02-19,2019,2,17.9,29.5,22.5,12,0
2019-02-20,2019,2,16.2,29.8,21.6,12,0
2019-02-21,2019,2,18.3,27.6,21.9,12,0
2019-02-22,2019,2,21.2,33.5,26.6,12,0
2019-02-23,2019,2,20.5,31.5,25.3,12,0
2019-02-24,2019,2,17.9,29.1,22.9,12,0
2019-02-25,2019,2,19.1,29.2,23.2,12,0
2019-02-26,2019,2,17.5,27.5,21.9,12,0
2019-02-27,2019,2,17.6,26.2,21.4,12,0
2019-02-28,2019,2,18.1,27.5,22.4,12,0
2019-03-01,2019,3,17.2,26.6,21.3,12,0
2019-03-02,2019,3,15.5,27.9,21.1,12,0
2019-03-03,2019,3,17.0,29.4,22.4,12,0
2019-03-04,2019,3,16.9,30.0,22.6,12,0
2019-03-05,2019,3,16.5,32.5,21.8,12,0
2019-03-06,2019,3,18.3,25.9,20.9,12,0
2019-03-07,2019,3,19.0,28.6,23.8,12,0
2019-03-08,2019,3,19.2,29.2,23.7,12,0
2019-03-09,2019,3,17.8,27.8,22.1,12,0
2019-03-10,2019,3,19.5,32.0,24.9,12,0
2019-03-11,2019,3,22.0,32.8,26.2,12,0
2019-03-12,2019,3,22.0,31.8,26.3,12,0
2019-03-13,2019,3,20.6,32.1,25.7,12,0
2019-03-14,2019,3,20.8,31.7,25.4,12,0
2019-03-15,2019,3,17.2,32.3,23.4,12,0
2019-03-16,2019,3,20.8,31.6,24.7,12,0
2019-03-17,2019,3,21.5,35.3,27.4,12,0
2019-03-18,2019,3,20.2,33.3,24.6,12,0
2019-03-19,2019,3,20.0,31.7,23.5,12,0
2019-03-20,2019,3,19.5,28.9,22.6,12,0
2019-03-21,2019,3,18.0,21.1,19.1,12,0
2019-03-22,2019,3,17.5,20.0,18.4,12,0
2019-03-23,2019,3,17.0,20.1,17.9,12,0
2019-03-24,2019,3,16.1,20.4,17.7,12,0
2019-03-25,2019,3,16.6,19.9,17.7,12,0
2019-03-26,2019,3,16.3,20.7,18.1,12,0
2019-03-27,2019,3,16.9,21.0,18.4,12,0
2019-03-28,2019,3,18.0,21.8,19.5,12,0
2019-03-29,2019,3,18.8,22.0,19.9,12,0
2019-03-30,2019,3,16.3,22.6,19.0,12,0
2019-03-31,2019,3,16.9,24.0,19.5,12,0
2019-04-01,2019,4,18.9,25.0,20.9,12,0
2019-04-02,2019,4,17.8,22.0,19.3,12,0
2019-04-03,2019,4,17.5,21.5,19.3,12,0
2019-04-04,2019,4,17.5,22.9,19.5,12,0
2019-04-05,2019,4,18.4,24.2,20.7,12,0
2019-04-06,2019,4,20.1,30.4,25.0,12,0
2019-04-07,2019,4,22.9,28.0,25.2,12,0
2019-04-08,2019,4,19.8,32.2,24.0,12,0
2019-04-09,2019,4,20.2,28.6,23.4,12,0
2019-04-10,2019,4,19.0,26.7,21.9,12,0
2019-04-11,2019,4,18.5,25.1,21.0,12,0
2019-04-12,2019,4,17.0,22.8,19.7,12,0
2019-04-13,2019,4,17.5,26.3,21.1,12,0
2019-04-14,2019,4,19.6,25.6,21.8,12,0
2019-04-15,2019,4,19.9,26.0,22.4,12,0
2019-04-16,2019,4,18.8,23.4,20.3,12,0
2019-04-17,2019,4,18.3,22.8,20.1,12,0
2019-04-18,2019,4,20.5,24.7,21.7,12,0
2019-04-19,2019,4,19.4,26.4,22.5,12,0
2019-04-20,2019,4,18.8,24.5,20.8,12,0
2019-04-21,2019,4,18.1,22.9,20.3,12,0
2019-04-22,2019,4,17.8,21.3,19.4,12,0
2019-04-23,2019,4,19.8,25.2,21.8,12,0
2019-04-24,2019,4,20.6,28.0,23.6,12,0
2019-04-25,2019,4,24.0,29.5,25.3,12,0
2019-04-26,2019,4,25.0,28.9,25.9,12,0
2019-04-27,2019,4,24.0,28.8,26.1,12,0
2019-04-28,2019,4,20.7,25.5,22.2,12,0
2019-04-29,2019,4,18.6,23.7,20.7,12,0
2019-04-30,2019,4,17.8,21.7,19.1,12,0
2019-05-01,2019,5,17.2,20.4,18.3,12,0
2019-05-02,2019,5,18.0,20.5,18.7,12,0
2019-05-03,2019,5,18.5,21.6,19.6,12,0
2019-05-04,2019,5,19.3,22.5,20.6,12,0
2019-05-05,2019,5,23.0,26.8,24.1,12,0
2019-05-06,2019,5,23.2,26.2,23.9,12,0
2019-05-07,2019,5,25.1,29.6,27.3,12,1
2019-05-08,2019,5,22.8,27.6,24.3,12,0
2019-05-09,2019,5,22.9,30.0,25.6,12,0
2019-05-10,2019,5,20.4,28.6,23.4,12,0
2019-05-11,2019,5,19.0,23.5,20.5,12,0
2019-05-12,2019,5,19.0,22.5,20.6,12,0
2019-05-13,2019,5,18.7,22.8,20.4,12,0
2019-05-14,2019,5,18.2,23.0,20.0,12,0
2019-05-15,2019,5,17.0,20.0,18.1,12,0
2019-05-16,2019,5,17.4,20.2,18.3,12,0
2019-05-17,2019,5,18.0,20.8,19.2,12,0
2019-05-18,2019,5,17.8,21.2,18.9,12,0
2019-05-19,2019,5,18.1,22.0,19.3,12,0
2019-05-20,2019,5,19.5,22.3,20.8,12,0
2019-05-21,2019,5,19.3,24.0,21.2,12,0
2019-05-22,2019,5,18.5,23.1,20.3,12,0
2019-05-23,2019,5,19.6,24.8,21.4,12,0
2019-05-24,2019,5,19.5,23.9,21.2,12,0
2019-05-25,2019,5,18.8,22.4,19.8,12,0
2019-05-26,2019,5,19.0,21.8,20.0,12,0
2019-05-27,2019,5,19.8,22.2,20.6,12,0
2019-05-28,2019,5,21.4,24.2,22.3,12,0
2019-05-29,2019,5,22.4,25.5,23.9,12,0
2019-05-30,2019,5,21.5,25.8,23.6,12,0
2019-05-31,2019,5,19.2,24.6,21.3,12,0
2019-06-01,2019,6,19.4,22.5,20.5,12,0
2019-06-02,2019,6,19.5,21.8,20.3,12,0
2019-06-03,2019,6,23.5,28.3,25.1,12,0
2019-06-04,2019,6,26.0,32.4,29.1,12,1
2019-06-05,2019,6,23.0,24.5,23.7,12,0
2019-06-06,2019,6,20.5,25.0,22.0,12,0
2019-06-07,2019,6,19.9,22.9,21.0,12,0
2019-06-08,2019,6,25.4,29.0,27.1,12,1
2019-06-09,2019,6,31.4,40.6,36.0,12,1
2019-06-10,2019,6,27.4,33.7,29.2,12,1
2019-06-11,2019,6,22.0,27.6,23.8,12,0
2019-06-12,2019,6,20.7,23.6,21.8,12,0
2019-06-13,2019,6,20.5,23.4,21.5,12,0
2019-06-14,2019,6,22.0,24.4,22.6,12,0
2019-06-15,2019,6,25.9,28.2,27.0,12,1
2019-06-16,2019,6,28.8,35.0,31.5,12,1
2019-06-17,2019,6,29.0,32.0,29.5,12,1
2019-06-18,2019,6,27.5,31.9,30.0,12,1
2019-06-19,2019,6,26.1,28.9,26.9,12,1
2019-06-20,2019,6,24.9,28.7,26.7,12,0
2019-06-21,2019,6,22.7,29.0,24.5,12,0
2019-06-22,2019,6,20.2,24.5,21.8,12,0
2019-06-23,2019,6,20.6,23.3,21.3,12,0
2019-06-24,2019,6,23.8,26.9,24.9,12,0
2019-06-25,2019,6,28.8,33.4,30.9,12,1
2019-06-26,2019,6,31.7,35.9,34.1,12,1
2019-06-27,2019,6,28.1,35.5,29.9,12,1
2019-06-28,2019,6,26.4,28.9,27.6,12,1
2019-06-29,2019,6,28.5,31.2,29.9,12,1
2019-06-30,2019,6,22.8,25.5,23.5,12,0
2019-07-01,2019,7,21.1,24.2,22.2,12,0
2019-07-02,2019,7,22.2,24.5,23.1,12,0
2019-07-03,2019,7,23.3,26.0,24.1,12,0
2019-07-04,2019,7,23.4,29.0,25.6,12,0
2019-07-05,2019,7,22.5,27.4,24.4,12,0
2019-07-06,2019,7,22.2,24.7,23.2,12,0
2019-07-07,2019,7,22.3,25.4,23.5,12,0
2019-07-08,2019,7,22.4,24.3,23.0,12,0
2019-07-09,2019,7,23.8,25.4,24.4,12,0
2019-07-10,2019,7,23.3,28.2,25.2,12,0
2019-07-11,2019,7,23.0,26.8,24.4,12,0
2019-07-12,2019,7,24.4,27.3,25.4,12,0
2019-07-13,2019,7,25.2,27.7,25.9,12,1
2019-07-14,2019,7,23.4,26.1,24.4,12,0
2019-07-15,2019,7,22.6,25.5,23.8,12,0
2019-07-16,2019,7,23.2,26.8,24.8,12,0
2019-07-17,2019,7,23.7,27.1,25.1,12,0
2019-07-18,2019,7,22.6,25.0,23.7,12,0
2019-07-19,2019,7,23.0,26.6,24.5,12,0
2019-07-20,2019,7,24.5,26.7,25.2,12,0
2019-07-21,2019,7,24.5,27.3,25.3,12,0
2019-07-22,2019,7,23.8,29.2,26.1,12,0
2019-07-23,2019,7,25.1,28.9,26.5,12,1
2019-07-24,2019,7,22.8,25.7,24.1,12,0
2019-07-25,2019,7,23.0,24.9,23.5,12,0
2019-07-26,2019,7,23.8,26.0,24.6,12,0
2019-07-27,2019,7,23.5,26.5,24.7,12,0
2019-07-28,2019,7,23.5,25.5,24.3,12,0
2019-07-29,2019,7,24.5,26.9,25.5,12,0
2019-07-30,2019,7,23.4,26.4,24.5,12,0
2019-07-31,2019,7,23.6,27.1,24.9,12,0
2019-08-01,2019,8,24.4,27.8,25.7,12,0
2019-08-02,2019,8,26.1,29.3,27.0,12,1
2019-08-03,2019,8,24.0,32.3,27.2,12,0
2019-08-04,2019,8,24.5,28.9,26.1,12,0
2019-08-05,2019,8,22.8,26.4,24.3,12,0
2019-08-06,2019,8,22.5,25.1,23.5,12,0
2019-08-07,2019,8,23.8,26.6,24.8,12,0
2019-08-08,2019,8,24.1,27.4,25.4,12,0
2019-08-09,2019,8,24.6,26.7,25.3,12,0
2019-08-10,2019,8,24.6,27.4,25.6,12,0
2019-08-11,2019,8,24.6,27.6,25.6,12,0
2019-08-12,2019,8,23.9,27.0,25.2,12,0
2019-08-13,2019,8,24.3,26.5,24.9,12,0
2019-08-14,2019,8,25.6,29.5,27.8,12,1
2019-08-15,2019,8,25.3,28.1,26.4,12,1
2019-08-16,2019,8,24.8,27.9,25.9,12,0
2019-08-17,2019,8,24.8,27.0,25.7,12,0
2019-08-18,2019,8,24.1,27.0,25.2,12,0
2019-08-19,2019,8,23.9,26.5,24.7,12,0
2019-08-20,2019,8,24.6,26.9,25.3,12,0
2019-08-21,2019,8,25.0,27.5,25.8,12,0
2019-08-22,2019,8,26.5,28.5,27.2,12,1
2019-08-23,2019,8,25.0,28.0,26.4,12,0
2019-08-24,2019,8,25.6,27.8,26.4,12,1
2019-08-25,2019,8,25.3,27.5,26.2,12,1
2019-08-26,2019,8,24.9,27.9,26.1,12,0
2019-08-27,2019,8,25.7,27.4,26.3,12,1
2019-08-28,2019,8,26.3,28.6,27.1,12,1
2019-08-29,2019,8,26.1,28.1,27.0,12,1
2019-08-30,2019,8,26.1,29.4,27.1,12,1
2019-08-31,2019,8,26.5,27.6,26.9,12,1
2019-09-01,2019,9,25.7,28.4,26.8,12,1
2019-09-02,2019,9,26.4,28.2,27.0,12,1
2019-09-03,2019,9,27.3,29.5,28.0,12,1
2019-09-04,2019,9,27.8,36.5,30.9,12,1
2019-09-05,2019,9,27.3,29.8,28.1,12,1
2019-09-06,2019,9,27.0,30.0,28.1,12,1
2019-09-07,2019,9,26.7,30.4,28.2,12,1
2019-09-08,2019,9,26.6,30.0,27.9,12,1
2019-09-09,2019,9,28.1,31.8,29.5,12,1
2019-09-10,2019,9,26.5,31.3,28.7,12,1
2019-09-11,2019,9,26.6,30.7,28.3,12,1
2019-09-12,2019,9,26.9,34.3,30.2,12,1
2019-09-13,2019,9,26.8,30.2,27.7,12,1
2019-09-14,2019,9,26.9,35.2,29.6,12,1
2019-09-15,2019,9,26.6,30.1,27.8,12,1
2019-09-16,2019,9,26.4,28.7,27.2,12,1
2019-09-17,2019,9,26.1,28.5,27.0,12,1
2019-09-18,2019,9,26.1,28.6,27.0,12,1
2019-09-19,2019,9,26.5,29.2,27.7,12,1
2019-09-20,2019,9,26.3,29.5,27.4,12,1
2019-09-21,2019,9,26.5,30.0,27.8,12,1
2019-09-22,2019,9,27.2,31.6,28.8,12,1
2019-09-23,2019,9,26.7,29.7,27.7,12,1
2019-09-24,2019,9,26.2,30.4,27.7,12,1
2019-09-25,2019,9,25.6,28.5,26.8,12,1
2019-09-26,2019,9,25.6,29.9,27.2,12,1
2019-09-27,2019,9,25.1,28.0,26.3,12,1
2019-09-28,2019,9,24.9,27.5,25.9,12,0
2019-09-29,2019,9,24.3,27.5,25.9,12,0
2019-09-30,2019,9,24.6,27.8,25.7,12,0
2019-10-01,2019,10,23.0,28.3,26.1,12,0
2019-10-02,2019,10,27.5,41.8,33.0,12,1
2019-10-03,2019,10,26.1,30.5,28.0,12,1
2019-10-04,2019,10,25.0,29.5,26.6,12,0
2019-10-05,2019,10,26.0,28.5,26.8,12,1
2019-10-06,2019,10,24.4,28.6,26.3,12,0
2019-10-07,2019,10,25.8,33.2,28.3,12,1
2019-10-08,2019,10,27.1,30.5,28.9,12,1
2019-10-09,2019,10,23.5,27.2,25.3,12,0
2019-10-10,2019,10,25.3,34.0,28.2,12,1
2019-10-11,2019,10,25.9,36.3,29.8,12,1
2019-10-12,2019,10,28.4,38.2,32.0,12,1
2019-10-13,2019,10,25.5,37.2,29.2,12,1
2019-10-14,2019,10,24.9,29.2,26.7,12,0
2019-10-15,2019,10,26.1,29.2,27.2,12,1
2019-10-16,2019,10,26.5,29.0,27.1,12,1
2019-10-17,2019,10,28.5,39.8,32.9,12,1
2019-10-18,2019,10,28.5,38.2,31.5,12,1
2019-10-19,2019,10,23.6,28.8,26.4,12,0
2019-10-20,2019,10,22.0,26.6,24.3,12,0
2019-10-21,2019,10,23.2,26.6,24.7,12,0
2019-10-22,2019,10,21.7,27.0,24.2,12,0
2019-10-23,2019,10,27.2,32.8,30.1,12,1
2019-10-24,2019,10,28.5,35.4,32.3,12,1
2019-10-25,2019,10,24.6,29.0,26.4,12,0
2019-10-26,2019,10,27.1,31.9,28.9,12,1
2019-10-27,2019,10,25.2,36.0,30.8,12,1
2019-10-28,2019,10,25.3,35.2,29.7,12,1
2019-10-29,2019,10,24.4,35.9,29.9,12,0
2019-10-30,2019,10,24.5,35.7,29.2,12,0
2019-10-31,2019,10,23.5,33.8,28.3,12,0
2019-11-01,2019,11,22.5,34.0,27.2,12,0
2019-11-02,2019,11,24.0,34.5,28.0,12,0
2019-11-03,2019,11,24.9,35.7,29.8,12,0
2019-11-04,2019,11,26.9,36.2,30.7,12,1
2019-11-05,2019,11,24.0,35.4,29.1,12,0
2019-11-06,2019,11,21.9,31.5,26.3,12,0
2019-11-07,2019,11,19.8,28.1,23.0,12,0
2019-11-08,2019,11,20.0,25.5,22.4,12,0
2019-11-09,2019,11,23.5,28.2,26.2,12,0
2019-11-10,2019,11,23.2,33.0,27.3,12,0
2019-11-11,2019,11,20.7,32.2,25.8,12,0
2019-11-12,2019,11,17.8,26.0,22.1,12,0
2019-11-13,2019,11,19.4,30.3,23.4,12,0
2019-11-14,2019,11,22.3,26.8,25.2,12,0
2019-11-15,2019,11,23.4,31.2,27.4,12,0
2019-11-16,2019,11,22.6,32.5,26.7,12,0
2019-11-17,2019,11,23.2,30.5,26.3,12,0
2019-11-18,2019,11,21.6,28.9,24.3,12,0
2019-11-19,2019,11,19.5,27.8,23.4,12,0
2019-11-20,2019,11,17.9,28.5,21.8,12,0
2019-11-21,2019,11,18.0,25.6,21.1,12,0
2019-11-22,2019,11,18.5,27.5,22.7,12,0
2019-11-23,2019,11,18.1,25.7,21.6,12,0
2019-11-24,2019,11,19.6,31.2,23.6,12,0
2019-11-25,2019,11,17.9,25.1,21.7,12,0
2019-11-26,2019,11,17.4,22.8,19.7,12,0
2019-11-27,2019,11,17.1,21.5,18.8,12,0
2019-11-28,2019,11,17.9,21.1,19.1,12,0
2019-11-29,2019,11,18.0,22.8,19.8,12,0
2019-11-30,2019,11,19.5,23.9,21.6,12,0
2019-12-01,2019,12,19.7,24.8,21.7,12,0
2019-12-02,2019,12,17.9,23.2,20.1,12,0
2019-12-03,2019,12,18.3,25.7,22.6,12,0
2019-12-04,2019,12,16.4,25.4,20.5,12,0
2019-12-05,2019,12,16.4,21.6,18.5,12,0
2019-12-06,2019,12,18.4,25.0,21.1,12,0
2019-12-07,2019,12,19.2,26.6,22.2,12,0
2019-12-08,2019,12,19.6,27.6,23.2,12,0
2019-12-09,2019,12,21.8,30.0,24.9,12,0
2019-12-10,2019,12,21.0,29.2,24.2,12,0
2019-12-11,2019,12,20.0,29.0,23.9,12,0
2019-12-12,2019,12,20.0,28.6,23.9,12,0
2019-12-13,2019,12,18.5,28.4,22.5,12,0
2019-12-14,2019,12,16.9,30.1,22.8,12,0
2019-12-15,2019,12,17.5,24.5,20.2,12,0
2019-12-16,2019,12,18.2,23.1,20.6,12,0
2019-12-17,2019,12,18.2,28.0,22.2,12,0
2019-12-18,2019,12,18.5,28.6,22.6,12,0
2019-12-19,2019,12,18.5,29.3,23.1,12,0
2019-12-20,2019,12,18.2,28.8,23.0,12,0
2019-12-21,2019,12,18.8,27.8,22.4,12,0
2019-12-22,2019,12,19.0,29.5,23.2,12,0
2019-12-23,2019,12,17.9,31.8,23.7,12,0
2019-12-24,2019,12,18.5,32.5,24.4,12,0
2019-12-25,2019,12,15.9,30.6,22.5,12,0
2019-12-26,2019,12,15.9,29.9,20.8,12,0
2019-12-27,2019,12,16.2,27.0,20.8,12,0
2019-12-28,2019,12,17.6,30.2,22.7,12,0
2019-12-29,2019,12,18.5,29.4,22.8,12,0
2019-12-30,2019,12,18.2,29.0,22.7,12,0
2019-12-31,2019,12,16.4,26.5,20.7,12,0
2020-01-01,2020,1,16.5,23.5,20.1,12,0
2020-01-02,2020,1,16.1,24.6,19.4,12,0
2020-01-03,2020,1,16.5,24.5,20.2,12,0
2020-01-04,2020,1,15.0,24.0,18.8,12,0
2020-01-05,2020,1,14.6,24.4,18.9,12,0
2020-01-06,2020,1,13.9,24.5,18.3,12,0
2020-01-07,2020,1,12.9,23.6,17.6,12,0
2020-01-08,2020,1,13.1,22.2,16.8,12,0
2020-01-09,2020,1,13.6,23.5,17.8,12,0
2020-01-10,2020,1,12.8,23.8,17.8,12,0
2020-01-11,2020,1,14.3,24.4,18.5,12,0
2020-01-12,2020,1,15.1,25.2,19.1,12,0
2020-01-13,2020,1,15.9,25.5,20.2,12,0
2020-01-14,2020,1,17.7,25.5,20.8,12,0
2020-01-15,2020,1,16.5,25.5,20.3,12,0
2020-01-16,2020,1,17.6,28.0,21.4,12,0
2020-01-17,2020,1,19.5,25.9,22.0,12,0
2020-01-18,2020,1,20.3,28.6,23.8,12,0
2020-01-19,2020,1,17.1,28.9,22.5,12,0
2020-01-20,2020,1,16.1,29.9,21.7,12,0
2020-01-21,2020,1,17.1,28.2,21.0,12,0
2020-01-22,2020,1,17.4,29.6,22.4,12,0
2020-01-23,2020,1,20.5,33.3,24.8,12,0
2020-01-24,2020,1,22.9,32.0,25.9,12,0
2020-01-25,2020,1,23.9,31.6,26.3,12,0
2020-01-26,2020,1,21.0,32.9,26.6,12,0
2020-01-27,2020,1,20.3,33.2,25.5,12,0
2020-01-28,2020,1,20.8,33.6,26.3,12,0
2020-01-29,2020,1,24.0,34.3,28.2,12,0
2020-01-30,2020,1,21.1,34.2,27.0,12,0
2020-01-31,2020,1,18.6,32.2,24.6,12,0
2020-02-01,2020,2,20.4,32.3,25.2,12,0
2020-02-02,2020,2,21.5,34.9,27.1,12,0
2020-02-03,2020,2,22.5,36.5,28.3,12,0
2020-02-04,2020,2,18.5,33.7,25.3,12,0
2020-02-05,2020,2,17.5,33.1,24.1,12,0
2020-02-06,2020,2,18.0,33.0,24.3,12,0
2020-02-07,2020,2,19.4,33.0,25.2,12,0
2020-02-08,2020,2,19.2,32.7,25.0,12,0
2020-02-09,2020,2,19.5,31.6,24.5,12,0
2020-02-10,2020,2,18.1,31.5,24.1,12,0
2020-02-11,2020,2,17.0,32.0,22.2,12,0
2020-02-12,2020,2,22.7,34.6,27.6,12,0
2020-02-13,2020,2,21.4,34.1,26.4,12,0
2020-02-14,2020,2,22.1,34.5,27.6,12,0
2020-02-15,2020,2,22.5,33.0,27.2,12,0
2020-02-16,2020,2,24.4,33.5,28.9,12,0
2020-02-17,2020,2,26.5,33.2,29.4,12,1
2020-02-18,2020,2,21.8,35.2,27.9,12,0
2020-02-19,2020,2,19.9,33.2,24.5,12,0
2020-02-20,2020,2,19.0,28.0,22.9,12,0
2020-02-21,2020,2,18.6,25.4,21.5,12,0
2020-02-22,2020,2,18.9,22.6,20.3,12,0
2020-02-23,2020,2,23.0,26.9,25.2,12,0
2020-02-24,2020,2,26.2,34.8,29.8,12,1
2020-02-25,2020,2,25.9,34.6,29.7,12,1
2020-02-26,2020,2,22.0,34.5,27.8,12,0
2020-02-27,2020,2,19.9,33.8,26.0,12,0
2020-02-28,2020,2,19.1,34.5,24.0,12,0
2020-02-29,2020,2,19.4,34.0,24.4,12,0
2020-03-01,2020,3,21.8,34.2,26.9,12,0
2020-03-02,2020,3,21.5,34.7,27.2,12,0
2020-03-03,2020,3,19.8,35.4,26.5,12,0
2020-03-04,2020,3,20.8,37.2,25.5,12,0
2020-03-05,2020,3,19.8,31.0,23.9,12,0
2020-03-06,2020,3,23.1,37.5,28.7,12,0
2020-03-07,2020,3,22.6,34.8,26.0,12,0
2020-03-08,2020,3,21.9,28.9,25.2,12,0
2020-03-09,2020,3,22.8,28.2,23.9,12,0
2020-03-10,2020,3,20.5,31.5,25.2,12,0
2020-03-11,2020,3,21.0,31.0,24.6,12,0
2020-03-12,2020,3,20.2,29.6,23.7,12,0
2020-03-13,2020,3,17.4,27.9,21.3,12,0
2020-03-14,2020,3,18.7,22.1,19.5,12,0
2020-03-15,2020,3,20.2,25.5,23.0,12,0
2020-03-16,2020,3,18.8,27.8,22.1,12,0
2020-03-17,2020,3,19.8,28.1,23.4,12,0
2020-03-18,2020,3,18.8,27.0,21.9,12,0
2020-03-19,2020,3,18.5,27.0,21.2,12,0
2020-03-20,2020,3,20.2,28.6,22.9,12,0
2020-03-21,2020,3,19.0,31.0,24.0,12,0
2020-03-22,2020,3,16.4,23.2,19.6,12,0
2020-03-23,2020,3,15.7,20.6,17.9,12,0
2020-03-24,2020,3,15.7,22.6,18.5,12,0
2020-03-25,2020,3,18.4,25.5,21.0,12,0
2020-03-26,2020,3,17.5,21.7,19.1,12,0
2020-03-27,2020,3,16.9,21.6,18.6,12,0
2020-03-28,2020,3,18.7,26.0,21.3,12,0
2020-03-29,2020,3,19.2,26.3,22.2,12,0
2020-03-30,2020,3,22.0,27.5,23.5,12,0
2020-03-31,2020,3,22.9,27.2,23.9,12,0
2020-04-01,2020,4,21.0,26.5,23.2,12,0
2020-04-02,2020,4,20.3,25.9,22.3,12,0
2020-04-03,2020,4,17.5,23.3,19.7,12,0
2020-04-04,2020,4,18.5,23.4,20.4,12,0
2020-04-05,2020,4,20.9,24.8,22.0,12,0
2020-04-06,2020,4,25.1,28.9,26.3,12,1
2020-04-07,2020,4,24.9,32.8,27.9,12,0
2020-04-08,2020,4,24.9,29.0,26.4,12,0
2020-04-09,2020,4,23.5,32.8,26.0,12,0
2020-04-10,2020,4,24.2,31.1,25.9,12,0
2020-04-11,2020,4,25.4,31.7,27.0,12,1
2020-04-12,2020,4,23.2,29.0,25.4,12,0
2020-04-13,2020,4,22.8,30.3,24.9,12,0
2020-04-14,2020,4,18.2,24.0,20.4,12,0
2020-04-15,2020,4,18.2,22.8,20.0,12,0
2020-04-16,2020,4,19.0,22.8,20.4,12,0
2020-04-17,2020,4,18.5,21.0,19.5,12,0
2020-04-18,2020,4,17.9,21.8,19.6,12,0
2020-04-19,2020,4,18.0,22.8,20.2,12,0
2020-04-20,2020,4,20.6,29.1,24.1,12,0
2020-04-21,2020,4,18.6,28.4,22.1,12,0
2020-04-22,2020,4,18.5,23.5,20.2,12,0
2020-04-23,2020,4,17.4,21.1,18.8,12,0
2020-04-24,2020,4,18.0,21.8,19.4,12,0
2020-04-25,2020,4,19.4,24.3,21.3,12,0
2020-04-26,2020,4,21.2,25.4,22.4,12,0
2020-04-27,2020,4,21.6,28.4,23.0,12,0
2020-04-28,2020,4,22.0,26.1,23.6,12,0
2020-04-29,2020,4,27.3,29.0,27.8,12,1
2020-04-30,2020,4,28.4,33.5,30.8,12,1
2020-05-01,2020,5,25.1,35.3,28.3,12,1
2020-05-02,2020,5,20.6,27.3,22.9,12,0
2020-05-03,2020,5,22.1,27.0,23.1,12,0
2020-05-04,2020,5,22.6,29.5,24.7,12,0
2020-05-05,2020,5,21.1,27.4,23.3,12,0
2020-05-06,2020,5,20.3,24.0,21.7,12,0
2020-05-07,2020,5,23.1,25.9,23.8,12,0
2020-05-08,2020,5,22.8,26.8,24.0,12,0
2020-05-09,2020,5,22.7,28.1,24.5,12,0
2020-05-10,2020,5,24.9,28.0,26.3,12,0
2020-05-11,2020,5,23.5,27.5,24.9,12,0
2020-05-12,2020,5,22.6,26.8,24.1,12,0
